79,88,Alex Bowman,Chv,24,31.136,3/2/2019 15:17
80,88,Alex Bowman,Chv,25,30.875,3/2/2019 15:18
81,88,Alex Bowman,Chv,26,30.782,3/2/2019 15:18
82,88,Alex Bowman,Chv,27,30.639,3/2/2019 15:19
83,88,Alex Bowman,Chv,28,310.07,3/2/2019 15:24
84,88,Alex Bowman,Chv,29,31.256,3/2/2019 15:25
85,88,Alex Bowman,Chv,30,31.107,3/2/2019 15:25
86,88,Alex Bowman,Chv,31,31.255,3/2/2019 15:26
87,88,Alex Bowman,Chv,32,31.433,3/2/2019 15:26
88,88,Alex Bowman,Chv,33,31.313,3/2/2019 15:27
89,88,Alex Bowman,Chv,34,31.655,3/2/2019 15:27
90,88,Alex Bowman,Chv,35,31.417,3/2/2019 15:28
91,88,Alex Bowman,Chv,35,31.417,3/2/2019 15:28
92,88,Alex Bowman,Chv,35,31.417,3/2/2019 15:30
93,10,Aric Almirola,Frd,1,31.209,3/2/2019 14:30
94,10,Aric Almirola,Frd,2,30.85,3/2/2019 14:31
95,10,Aric Almirola,Frd,3,30.652,3/2/2019 14:31
96,10,Aric Almirola,Frd,4,30.621,3/2/2019 14:32
97,10,Aric Almirola,Frd,5,30.617,3/2/2019 14:32
98,10,Aric Almirola,Frd,6,30.544,3/2/2019 14:33
99,10,Aric Almirola,Frd,7,30.525,3/2/2019 14:34
100,10,Aric Almirola,Frd,8,30.779,3/2/2019 14:34
101,10,Aric Almirola,Frd,9,30.771,3/2/2019 14:34
102,10,Aric Almirola,Frd,10,30.773,3/2/2019 14:35
103,10,Aric Almirola,Frd,11,924.857,3/2/2019 14:50
104,10,Aric Almirola,Frd,12,31.452,3/2/2019 14:51
105,10,Aric Almirola,Frd,13,31.179,3/2/2019 14:51
106,10,Aric Almirola,Frd,14,31.35,3/2/2019 14:52
107,10,Aric Almirola,Frd,15,31.572,3/2/2019 14:52
108,10,Aric Almirola,Frd,16,31.56,3/2/2019 14:53
109,10,Aric Almirola,Frd,17,31.381,3/2/2019 14:53
110,10,Aric Almirola,Frd,18,592.434,3/2/2019 15:03
111,10,Aric Almirola,Frd,19,31.358,3/2/2019 15:04
112,10,Aric Almirola,Frd,20,30.96,3/2/2019 15:04
113,10,Aric Almirola,Frd,21,30.745,3/2/2019 15:05
114,10,Aric Almirola,Frd,22,30.813,3/2/2019 15:05
115,10,Aric Almirola,Frd,23,30.83,3/2/2019 15:06
116,10,Aric Almirola,Frd,24,31.337,3/2/2019 15:06
117,10,Aric Almirola,Frd,25,31.358,3/2/2019 15:07
118,10,Aric Almirola,Frd,26,31.756,3/2/2019 15:08
119,10,Aric Almirola,Frd,28,31.533,3/2/2019 15:09
120,10,Aric Almirola,Frd,29,31.278,3/2/2019 15:09
121,10,Aric Almirola,Frd,30,31.142,3/2/2019 15:10
122,10,Aric Almirola,Frd,31,31.297,3/2/2019 15:10
123,10,Aric Almirola,Frd,32,31.445,3/2/2019 15:10
124,10,Aric Almirola,Frd,33,31.235,3/2/2019 15:11
125,10,Aric Almirola,Frd,34,30.939,3/2/2019 15:12
126,10,Aric Almirola,Frd,35,30.786,3/2/2019 15:12
127,10,Aric Almirola,Frd,36,31.175,3/2/2019 15:12
128,10,Aric Almirola,Frd,38,30.979,3/2/2019 15:13
129,10,Aric Almirola,Frd,39,653.778,3/2/2019 15:25
130,10,Aric Almirola,Frd,40,30.98,3/2/2019 15:25
131,10,Aric Almirola,Frd,41,31.188,3/2/2019 15:26
132,10,Aric Almirola,Frd,42,31.026,3/2/2019 15:26
133,10,Aric Almirola,Frd,43,31.062,3/2/2019 15:26
134,10,Aric Almirola,Frd,44,31.264,3/2/2019 15:27
135,10,Aric Almirola,Frd,45,30.788,3/2/2019 15:28
136,10,Aric Almirola,Frd,46,30.752,3/2/2019 15:28
137,10,Aric Almirola,Frd,46,30.752,3/2/2019 15:30
138,3,Austin Dillon,Chv,1,30.764,3/2/2019 14:31
139,3,Austin Dillon,Chv,2,30.396,3/2/2019 14:31
140,3,Austin Dillon,Chv,3,30.455,3/2/2019 14:32
141,3,Austin Dillon,Chv,4,30.299,3/2/2019 14:32
142,3,Austin Dillon,Chv,6,30.836,3/2/2019 14:34
143,3,Austin Dillon,Chv,7,30.838,3/2/2019 14:34
144,3,Austin Dillon,Chv,8,31.026,3/2/2019 14:35
145,3,Austin Dillon,Chv,9,30.897,3/2/2019 14:35
146,3,Austin Dillon,Chv,10,30.919,3/2/2019 14:35
147,3,Austin Dillon,Chv,11,30.827,3/2/2019 14:36
148,3,Austin Dillon,Chv,12,30.824,3/2/2019 14:36
149,3,Austin Dillon,Chv,13,30.687,3/2/2019 14:37
150,3,Austin Dillon,Chv,14,30.848,3/2/2019 14:38
151,3,Austin Dillon,Chv,16,30.707,3/2/2019 14:38
152,3,Austin Dillon,Chv,17,30.703,3/2/2019 14:39
153,3,Austin Dillon,Chv,18,886.401,3/2/2019 14:54
154,3,Austin Dillon,Chv,19,30.838,3/2/2019 14:54
155,3,Austin Dillon,Chv,20,30.742,3/2/2019 14:55
156,3,Austin Dillon,Chv,21,30.827,3/2/2019 14:55
157,3,Austin Dillon,Chv,22,30.84,3/2/2019 14:56
158,3,Austin Dillon,Chv,23,30.717,3/2/2019 14:57
159,3,Austin Dillon,Chv,24,30.952,3/2/2019 14:57
160,3,Austin Dillon,Chv,25,31.053,3/2/2019 14:57
161,3,Austin Dillon,Chv,26,599.914,3/2/2019 15:08
162,3,Austin Dillon,Chv,28,30.857,3/2/2019 15:09
